# NodeID X Y Z
2840 0.100000 0.475000 0.700000
2841 0.100000 0.500000 0.625000
2842 0.100000 0.500000 0.650000
2843 0.100000 0.500000 0.675000
2844 0.100000 0.500000 0.700000
2845 0.000000 0.400000 0.725000
2846 0.025000 0.400000 0.725000
2847 0.025000 0.425000 0.725000
2848 0.000000 0.425000 0.725000
2849 0.000000 0.400000 0.750000
2850 0.025000 0.400000 0.750000
2851 0.025000 0.425000 0.750000
2852 0.000000 0.425000 0.750000
2853 0.000000 0.400000 0.775000
2854 0.025000 0.400000 0.775000
2855 0.025000 0.425000 0.775000
2856 0.000000 0.425000 0.775000
2857 0.000000 0.400000 0.800000
2858 0.025000 0.400000 0.800000
2859 0.025000 0.425000 0.800000
2860 0.000000 0.425000 0.800000
2861 0.025000 0.450000 0.725000
2862 0.000000 0.450000 0.725000
2863 0.025000 0.450000 0.750000
2864 0.000000 0.450000 0.750000
2865 0.025000 0.450000 0.775000
2866 0.000000 0.450000 0.775000
2867 0.025000 0.450000 0.800000
2868 0.000000 0.450000 0.800000
2869 0.025000 0.475000 0.725000
2870 0.000000 0.475000 0.725000
2871 0.025000 0.475000 0.750000
2872 0.000000 0.475000 0.750000
2873 0.025000 0.475000 0.775000
2874 0.000000 0.475000 0.775000
2875 0.025000 0.475000 0.800000
2876 0.000000 0.475000 0.800000
2877 0.025000 0.500000 0.725000
2878 0.000000 0.500000 0.725000
2879 0.025000 0.500000 0.750000
2880 0.000000 0.500000 0.750000
2881 0.025000 0.500000 0.775000
2882 0.000000 0.500000 0.775000
2883 0.025000 0.500000 0.800000
2884 0.000000 0.500000 0.800000
2885 0.050000 0.400000 0.725000
2886 0.050000 0.425000 0.725000
2887 0.050000 0.400000 0.750000
2888 0.050000 0.425000 0.750000
2889 0.050000 0.400000 0.775000
2890 0.050000 0.425000 0.775000
2891 0.050000 0.400000 0.800000
2892 0.050000 0.425000 0.800000
2893 0.050000 0.450000 0.725000
2894 0.050000 0.450000 0.750000
2895 0.050000 0.450000 0.775000
2896 0.050000 0.450000 0.800000
2897 0.050000 0.475000 0.725000
2898 0.050000 0.475000 0.750000
2899 0.050000 0.475000 0.775000
2900 0.050000 0.475000 0.800000
2901 0.050000 0.500000 0.725000
2902 0.050000 0.500000 0.750000
2903 0.050000 0.500000 0.775000
2904 0.050000 0.500000 0.800000
2905 0.075000 0.400000 0.725000
2906 0.075000 0.425000 0.725000
2907 0.075000 0.400000 0.750000
2908 0.075000 0.425000 0.750000
2909 0.075000 0.400000 0.775000
2910 0.075000 0.425000 0.775000
2911 0.075000 0.400000 0.800000
2912 0.075000 0.425000 0.800000
2913 0.075000 0.450000 0.725000
2914 0.075000 0.450000 0.750000
2915 0.075000 0.450000 0.775000
2916 0.075000 0.450000 0.800000
2917 0.075000 0.475000 0.725000
2918 0.075000 0.475000 0.750000
2919 0.075000 0.475000 0.775000
2920 0.075000 0.475000 0.800000
2921 0.075000 0.500000 0.725000
2922 0.075000 0.500000 0.750000
2923 0.075000 0.500000 0.775000
2924 0.075000 0.500000 0.800000
2925 0.100000 0.400000 0.725000
2926 0.100000 0.425000 0.725000
2927 0.100000 0.400000 0.750000
2928 0.100000 0.425000 0.750000
2929 0.100000 0.400000 0.775000
2930 0.100000 0.425000 0.775000
2931 0.100000 0.400000 0.800000
2932 0.100000 0.425000 0.800000
2933 0.100000 0.450000 0.725000
2934 0.100000 0.450000 0.750000
2935 0.100000 0.450000 0.775000
2936 0.100000 0.450000 0.800000
2937 0.100000 0.475000 0.725000
2938 0.100000 0.475000 0.750000
2939 0.100000 0.475000 0.775000
2940 0.100000 0.475000 0.800000
2941 0.100000 0.500000 0.725000
2942 0.100000 0.500000 0.750000
2943 0.100000 0.500000 0.775000
2944 0.100000 0.500000 0.800000
2945 0.000000 0.400000 0.825000
2946 0.025000 0.400000 0.825000
2947 0.025000 0.425000 0.825000
2948 0.000000 0.425000 0.825000
2949 0.000000 0.400000 0.850000
2950 0.025000 0.400000 0.850000
2951 0.025000 0.425000 0.850000
2952 0.000000 0.425000 0.850000
2953 0.000000 0.400000 0.875000
2954 0.025000 0.400000 0.875000
2955 0.025000 0.425000 0.875000
2956 0.000000 0.425000 0.875000
2957 0.000000 0.400000 0.900000
2958 0.025000 0.400000 0.900000
2959 0.025000 0.425000 0.900000
2960 0.000000 0.425000 0.900000
2961 0.025000 0.450000 0.825000
2962 0.000000 0.450000 0.825000
2963 0.025000 0.450000 0.850000
2964 0.000000 0.450000 0.850000
2965 0.025000 0.450000 0.875000
2966 0.000000 0.450000 0.875000
2967 0.025000 0.450000 0.900000
2968 0.000000 0.450000 0.900000
2969 0.025000 0.475000 0.825000
2970 0.000000 0.475000 0.825000
2971 0.025000 0.475000 0.850000
2972 0.000000 0.475000 0.850000
2973 0.025000 0.475000 0.875000
2974 0.000000 0.475000 0.875000
2975 0.025000 0.475000 0.900000
2976 0.000000 0.475000 0.900000
2977 0.025000 0.500000 0.825000
2978 0.000000 0.500000 0.825000
2979 0.025000 0.500000 0.850000
2980 0.000000 0.500000 0.850000
2981 0.025000 0.500000 0.875000
2982 0.000000 0.500000 0.875000
2983 0.025000 0.500000 0.900000
2984 0.000000 0.500000 0.900000
2985 0.050000 0.400000 0.825000
2986 0.050000 0.425000 0.825000
2987 0.050000 0.400000 0.850000
2988 0.050000 0.425000 0.850000
2989 0.050000 0.400000 0.875000
2990 0.050000 0.425000 0.875000
2991 0.050000 0.400000 0.900000
2992 0.050000 0.425000 0.900000
2993 0.050000 0.450000 0.825000
2994 0.050000 0.450000 0.850000
2995 0.050000 0.450000 0.875000
2996 0.050000 0.450000 0.900000
2997 0.050000 0.475000 0.825000
2998 0.050000 0.475000 0.850000
2999 0.050000 0.475000 0.875000
3000 0.050000 0.475000 0.900000
3001 0.050000 0.500000 0.825000
3002 0.050000 0.500000 0.850000
3003 0.050000 0.500000 0.875000
3004 0.050000 0.500000 0.900000
3005 0.075000 0.400000 0.825000
3006 0.075000 0.425000 0.825000
3007 0.075000 0.400000 0.850000
3008 0.075000 0.425000 0.850000
3009 0.075000 0.400000 0.875000
3010 0.075000 0.425000 0.875000
3011 0.075000 0.400000 0.900000
3012 0.075000 0.425000 0.900000
3013 0.075000 0.450000 0.825000
3014 0.075000 0.450000 0.850000
3015 0.075000 0.450000 0.875000
3016 0.075000 0.450000 0.900000
3017 0.075000 0.475000 0.825000
3018 0.075000 0.475000 0.850000
3019 0.075000 0.475000 0.875000
3020 0.075000 0.475000 0.900000
3021 0.075000 0.500000 0.825000
3022 0.075000 0.500000 0.850000
3023 0.075000 0.500000 0.875000
3024 0.075000 0.500000 0.900000
3025 0.100000 0.400000 0.825000
3026 0.100000 0.425000 0.825000
3027 0.100000 0.400000 0.850000
3028 0.100000 0.425000 0.850000
3029 0.100000 0.400000 0.875000
3030 0.100000 0.425000 0.875000
3031 0.100000 0.400000 0.900000
3032 0.100000 0.425000 0.900000
3033 0.100000 0.450000 0.825000
3034 0.100000 0.450000 0.850000
3035 0.100000 0.450000 0.875000
3036 0.100000 0.450000 0.900000
3037 0.100000 0.475000 0.825000
3038 0.100000 0.475000 0.850000
3039 0.100000 0.475000 0.875000
3040 0.100000 0.475000 0.900000
3041 0.100000 0.500000 0.825000
3042 0.100000 0.500000 0.850000
3043 0.100000 0.500000 0.875000
3044 0.100000 0.500000 0.900000
3045 0.025000 0.525000 0.000000
3046 0.000000 0.525000 0.000000
3047 0.025000 0.525000 0.025000
3048 0.000000 0.525000 0.025000
3049 0.025000 0.525000 0.050000
3050 0.000000 0.525000 0.050000
3051 0.025000 0.525000 0.075000
3052 0.000000 0.525000 0.075000
3053 0.025000 0.525000 0.100000
3054 0.000000 0.525000 0.100000
3055 0.025000 0.550000 0.000000
3056 0.000000 0.550000 0.000000
3057 0.025000 0.550000 0.025000
3058 0.000000 0.550000 0.025000
3059 0.025000 0.550000 0.050000
3060 0.000000 0.550000 0.050000
3061 0.025000 0.550000 0.075000
3062 0.000000 0.550000 0.075000
3063 0.025000 0.550000 0.100000
3064 0.000000 0.550000 0.100000
3065 0.025000 0.575000 0.000000
3066 0.000000 0.575000 0.000000
3067 0.025000 0.575000 0.025000
3068 0.000000 0.575000 0.025000
3069 0.025000 0.575000 0.050000
3070 0.000000 0.575000 0.050000
3071 0.025000 0.575000 0.075000
3072 0.000000 0.575000 0.075000
3073 0.025000 0.575000 0.100000
3074 0.000000 0.575000 0.100000
3075 0.025000 0.600000 0.000000
3076 0.000000 0.600000 0.000000
3077 0.025000 0.600000 0.025000
3078 0.000000 0.600000 0.025000
3079 0.025000 0.600000 0.050000
3080 0.000000 0.600000 0.050000
3081 0.025000 0.600000 0.075000
3082 0.000000 0.600000 0.075000
3083 0.025000 0.600000 0.100000
3084 0.000000 0.600000 0.100000
3085 0.050000 0.525000 0.000000
3086 0.050000 0.525000 0.025000
3087 0.050000 0.525000 0.050000
3088 0.050000 0.525000 0.075000
3089 0.050000 0.525000 0.100000
3090 0.050000 0.550000 0.000000
3091 0.050000 0.550000 0.025000
3092 0.050000 0.550000 0.050000
3093 0.050000 0.550000 0.075000
3094 0.050000 0.550000 0.100000
3095 0.050000 0.575000 0.000000
3096 0.050000 0.575000 0.025000
3097 0.050000 0.575000 0.050000
3098 0.050000 0.575000 0.075000
3099 0.050000 0.575000 0.100000
3100 0.050000 0.600000 0.000000
3101 0.050000 0.600000 0.025000
3102 0.050000 0.600000 0.050000
3103 0.050000 0.600000 0.075000
3104 0.050000 0.600000 0.100000
3105 0.075000 0.525000 0.000000
3106 0.075000 0.525000 0.025000
3107 0.075000 0.525000 0.050000
3108 0.075000 0.525000 0.075000
3109 0.075000 0.525000 0.100000
3110 0.075000 0.550000 0.000000
3111 0.075000 0.550000 0.025000
3112 0.075000 0.550000 0.050000
3113 0.075000 0.550000 0.075000
3114 0.075000 0.550000 0.100000
3115 0.075000 0.575000 0.000000
3116 0.075000 0.575000 0.025000
3117 0.075000 0.575000 0.050000
3118 0.075000 0.575000 0.075000
3119 0.075000 0.575000 0.100000
3120 0.075000 0.600000 0.000000
3121 0.075000 0.600000 0.025000
3122 0.075000 0.600000 0.050000
3123 0.075000 0.600000 0.075000
3124 0.075000 0.600000 0.100000
3125 0.100000 0.525000 0.000000
3126 0.100000 0.525000 0.025000
3127 0.100000 0.525000 0.050000
3128 0.100000 0.525000 0.075000
3129 0.100000 0.525000 0.100000
3130 0.100000 0.550000 0.000000
3131 0.100000 0.550000 0.025000
3132 0.100000 0.550000 0.050000
3133 0.100000 0.550000 0.075000
3134 0.100000 0.550000 0.100000
3135 0.100000 0.575000 0.000000
3136 0.100000 0.575000 0.025000
3137 0.100000 0.575000 0.050000
3138 0.100000 0.575000 0.075000
3139 0.100000 0.575000 0.100000
3140 0.100000 0.600000 0.000000
3141 0.100000 0.600000 0.025000
3142 0.100000 0.600000 0.050000
3143 0.100000 0.600000 0.075000
3144 0.100000 0.600000 0.100000
3145 0.025000 0.525000 0.125000
3146 0.000000 0.525000 0.125000
3147 0.025000 0.525000 0.150000
3148 0.000000 0.525000 0.150000
3149 0.025000 0.525000 0.175000
3150 0.000000 0.525000 0.175000
3151 0.025000 0.525000 0.200000
3152 0.000000 0.525000 0.200000
3153 0.025000 0.550000 0.125000
3154 0.000000 0.550000 0.125000
3155 0.025000 0.550000 0.150000
3156 0.000000 0.550000 0.150000
3157 0.025000 0.550000 0.175000
3158 0.000000 0.550000 0.175000
3159 0.025000 0.550000 0.200000
3160 0.000000 0.550000 0.200000
3161 0.025000 0.575000 0.125000
3162 0.000000 0.575000 0.125000
3163 0.025000 0.575000 0.150000
3164 0.000000 0.575000 0.150000
3165 0.025000 0.575000 0.175000
3166 0.000000 0.575000 0.175000
3167 0.025000 0.575000 0.200000
3168 0.000000 0.575000 0.200000
3169 0.025000 0.600000 0.125000
3170 0.000000 0.600000 0.125000
3171 0.025000 0.600000 0.150000
3172 0.000000 0.600000 0.150000
3173 0.025000 0.600000 0.175000
3174 0.000000 0.600000 0.175000
3175 0.025000 0.600000 0.200000
3176 0.000000 0.600000 0.200000
3177 0.050000 0.525000 0.125000
3178 0.050000 0.525000 0.150000
3179 0.050000 0.525000 0.175000
3180 0.050000 0.525000 0.200000
3181 0.050000 0.550000 0.125000
3182 0.050000 0.550000 0.150000
3183 0.050000 0.550000 0.175000
3184 0.050000 0.550000 0.200000
3185 0.050000 0.575000 0.125000
3186 0.050000 0.575000 0.150000
3187 0.050000 0.575000 0.175000
3188 0.050000 0.575000 0.200000
3189 0.050000 0.600000 0.125000
3190 0.050000 0.600000 0.150000
3191 0.050000 0.600000 0.175000
3192 0.050000 0.600000 0.200000
3193 0.075000 0.525000 0.125000
3194 0.075000 0.525000 0.150000
3195 0.075000 0.525000 0.175000
3196 0.075000 0.525000 0.200000
3197 0.075000 0.550000 0.125000
3198 0.075000 0.550000 0.150000
3199 0.075000 0.550000 0.175000
3200 0.075000 0.550000 0.200000
3201 0.075000 0.575000 0.125000
3202 0.075000 0.575000 0.150000
3203 0.075000 0.575000 0.175000
3204 0.075000 0.575000 0.200000
3205 0.075000 0.600000 0.125000
3206 0.075000 0.600000 0.150000
3207 0.075000 0.600000 0.175000
3208 0.075000 0.600000 0.200000
3209 0.100000 0.525000 0.125000
3210 0.100000 0.525000 0.150000
3211 0.100000 0.525000 0.175000
3212 0.100000 0.525000 0.200000
3213 0.100000 0.550000 0.125000
3214 0.100000 0.550000 0.150000
3215 0.100000 0.550000 0.175000
3216 0.100000 0.550000 0.200000
3217 0.100000 0.575000 0.125000
3218 0.100000 0.575000 0.150000
3219 0.100000 0.575000 0.175000
3220 0.100000 0.575000 0.200000
3221 0.100000 0.600000 0.125000
3222 0.100000 0.600000 0.150000
3223 0.100000 0.600000 0.175000
3224 0.100000 0.600000 0.200000
3225 0.025000 0.625000 0.000000
3226 0.000000 0.625000 0.000000
3227 0.025000 0.625000 0.025000
3228 0.000000 0.625000 0.025000
3229 0.025000 0.625000 0.050000
3230 0.000000 0.625000 0.050000
3231 0.025000 0.625000 0.075000
3232 0.000000 0.625000 0.075000
3233 0.025000 0.625000 0.100000
3234 0.000000 0.625000 0.100000
3235 0.025000 0.650000 0.000000
3236 0.000000 0.650000 0.000000
3237 0.025000 0.650000 0.025000
3238 0.000000 0.650000 0.025000
3239 0.025000 0.650000 0.050000
3240 0.000000 0.650000 0.050000
3241 0.025000 0.650000 0.075000
3242 0.000000 0.650000 0.075000
3243 0.025000 0.650000 0.100000
3244 0.000000 0.650000 0.100000
3245 0.025000 0.675000 0.000000
3246 0.000000 0.675000 0.000000
3247 0.025000 0.675000 0.025000
3248 0.000000 0.675000 0.025000
3249 0.025000 0.675000 0.050000
3250 0.000000 0.675000 0.050000
3251 0.025000 0.675000 0.075000
3252 0.000000 0.675000 0.075000
3253 0.025000 0.675000 0.100000
3254 0.000000 0.675000 0.100000
3255 0.025000 0.700000 0.000000
3256 0.000000 0.700000 0.000000
3257 0.025000 0.700000 0.025000
3258 0.000000 0.700000 0.025000
3259 0.025000 0.700000 0.050000
3260 0.000000 0.700000 0.050000
3261 0.025000 0.700000 0.075000
3262 0.000000 0.700000 0.075000
3263 0.025000 0.700000 0.100000
3264 0.000000 0.700000 0.100000
3265 0.050000 0.625000 0.000000
3266 0.050000 0.625000 0.025000
3267 0.050000 0.625000 0.050000
3268 0.050000 0.625000 0.075000
3269 0.050000 0.625000 0.100000
3270 0.050000 0.650000 0.000000
3271 0.050000 0.650000 0.025000
3272 0.050000 0.650000 0.050000
3273 0.050000 0.650000 0.075000
3274 0.050000 0.650000 0.100000
3275 0.050000 0.675000 0.000000
3276 0.050000 0.675000 0.025000
3277 0.050000 0.675000 0.050000
3278 0.050000 0.675000 0.075000
3279 0.050000 0.675000 0.100000
3280 0.050000 0.700000 0.000000
3281 0.050000 0.700000 0.025000
3282 0.050000 0.700000 0.050000
3283 0.050000 0.700000 0.075000
3284 0.050000 0.700000 0.100000
3285 0.075000 0.625000 0.000000
3286 0.075000 0.625000 0.025000
3287 0.075000 0.625000 0.050000
3288 0.075000 0.625000 0.075000
3289 0.075000 0.625000 0.100000
3290 0.075000 0.650000 0.000000
3291 0.075000 0.650000 0.025000
3292 0.075000 0.650000 0.050000
3293 0.075000 0.650000 0.075000
3294 0.075000 0.650000 0.100000
3295 0.075000 0.675000 0.000000
3296 0.075000 0.675000 0.025000
3297 0.075000 0.675000 0.050000
3298 0.075000 0.675000 0.075000
3299 0.075000 0.675000 0.100000
3300 0.075000 0.700000 0.000000
3301 0.075000 0.700000 0.025000
3302 0.075000 0.700000 0.050000
3303 0.075000 0.700000 0.075000
3304 0.075000 0.700000 0.100000
3305 0.100000 0.625000 0.000000
3306 0.100000 0.625000 0.025000
3307 0.100000 0.625000 0.050000
3308 0.100000 0.625000 0.075000
3309 0.100000 0.625000 0.100000
3310 0.100000 0.650000 0.000000
3311 0.100000 0.650000 0.025000
3312 0.100000 0.650000 0.050000
3313 0.100000 0.650000 0.075000
3314 0.100000 0.650000 0.100000
3315 0.100000 0.675000 0.000000
3316 0.100000 0.675000 0.025000
3317 0.100000 0.675000 0.050000
3318 0.100000 0.675000 0.075000
3319 0.100000 0.675000 0.100000
3320 0.100000 0.700000 0.000000
3321 0.100000 0.700000 0.025000
3322 0.100000 0.700000 0.050000
3323 0.100000 0.700000 0.075000
3324 0.100000 0.700000 0.100000
3325 0.025000 0.625000 0.125000
3326 0.000000 0.625000 0.125000
3327 0.025000 0.625000 0.150000
3328 0.000000 0.625000 0.150000
3329 0.025000 0.625000 0.175000
3330 0.000000 0.625000 0.175000
3331 0.025000 0.625000 0.200000
3332 0.000000 0.625000 0.200000
3333 0.025000 0.650000 0.125000
3334 0.000000 0.650000 0.125000
3335 0.025000 0.650000 0.150000
3336 0.000000 0.650000 0.150000
3337 0.025000 0.650000 0.175000
3338 0.000000 0.650000 0.175000
3339 0.025000 0.650000 0.200000
3340 0.000000 0.650000 0.200000
3341 0.025000 0.675000 0.125000
3342 0.000000 0.675000 0.125000
3343 0.025000 0.675000 0.150000
3344 0.000000 0.675000 0.150000
3345 0.025000 0.675000 0.175000
3346 0.000000 0.675000 0.175000
3347 0.025000 0.675000 0.200000
3348 0.000000 0.675000 0.200000
3349 0.025000 0.700000 0.125000
3350 0.000000 0.700000 0.125000
3351 0.025000 0.700000 0.150000
3352 0.000000 0.700000 0.150000
3353 0.025000 0.700000 0.175000
3354 0.000000 0.700000 0.175000
3355 0.025000 0.700000 0.200000
3356 0.000000 0.700000 0.200000
3357 0.050000 0.625000 0.125000
3358 0.050000 0.625000 0.150000
3359 0.050000 0.625000 0.175000
3360 0.050000 0.625000 0.200000
3361 0.050000 0.650000 0.125000
3362 0.050000 0.650000 0.150000
3363 0.050000 0.650000 0.175000
3364 0.050000 0.650000 0.200000
3365 0.050000 0.675000 0.125000
3366 0.050000 0.675000 0.150000
3367 0.050000 0.675000 0.175000
3368 0.050000 0.675000 0.200000
3369 0.050000 0.700000 0.125000
3370 0.050000 0.700000 0.150000
3371 0.050000 0.700000 0.175000
3372 0.050000 0.700000 0.200000
3373 0.075000 0.625000 0.125000
3374 0.075000 0.625000 0.150000
3375 0.075000 0.625000 0.175000
3376 0.075000 0.625000 0.200000
3377 0.075000 0.650000 0.125000
3378 0.075000 0.650000 0.150000
3379 0.075000 0.650000 0.175000
3380 0.075000 0.650000 0.200000
3381 0.075000 0.675000 0.125000
3382 0.075000 0.675000 0.150000
3383 0.075000 0.675000 0.175000
3384 0.075000 0.675000 0.200000
3385 0.075000 0.700000 0.125000
3386 0.075000 0.700000 0.150000
3387 0.075000 0.700000 0.175000
3388 0.075000 0.700000 0.200000
3389 0.100000 0.625000 0.125000
3390 0.100000 0.625000 0.150000
3391 0.100000 0.625000 0.175000
3392 0.100000 0.625000 0.200000
3393 0.100000 0.650000 0.125000
3394 0.100000 0.650000 0.150000
3395 0.100000 0.650000 0.175000
3396 0.100000 0.650000 0.200000
3397 0.100000 0.675000 0.125000
3398 0.100000 0.675000 0.150000
3399 0.100000 0.675000 0.175000
3400 0.100000 0.675000 0.200000
3401 0.100000 0.700000 0.125000
3402 0.100000 0.700000 0.150000
3403 0.100000 0.700000 0.175000
3404 0.100000 0.700000 0.200000
3405 0.025000 0.725000 0.000000
3406 0.000000 0.725000 0.000000
3407 0.025000 0.725000 0.025000
3408 0.000000 0.725000 0.025000
3409 0.025000 0.725000 0.050000
3410 0.000000 0.725000 0.050000
3411 0.025000 0.725000 0.075000
3412 0.000000 0.725000 0.075000
3413 0.025000 0.725000 0.100000
3414 0.000000 0.725000 0.100000
3415 0.025000 0.750000 0.000000
3416 0.000000 0.750000 0.000000
3417 0.025000 0.750000 0.025000
3418 0.000000 0.750000 0.025000
3419 0.025000 0.750000 0.050000
3420 0.000000 0.750000 0.050000
3421 0.025000 0.750000 0.075000
3422 0.000000 0.750000 0.075000
3423 0.025000 0.750000 0.100000
3424 0.000000 0.750000 0.100000
3425 0.025000 0.775000 0.000000
3426 0.000000 0.775000 0.000000
3427 0.025000 0.775000 0.025000
3428 0.000000 0.775000 0.025000
3429 0.025000 0.775000 0.050000
3430 0.000000 0.775000 0.050000
3431 0.025000 0.775000 0.075000
3432 0.000000 0.775000 0.075000
3433 0.025000 0.775000 0.100000
3434 0.000000 0.775000 0.100000
3435 0.025000 0.800000 0.000000
3436 0.000000 0.800000 0.000000
3437 0.025000 0.800000 0.025000
3438 0.000000 0.800000 0.025000
3439 0.025000 0.800000 0.050000
3440 0.000000 0.800000 0.050000
3441 0.025000 0.800000 0.075000
3442 0.000000 0.800000 0.075000
3443 0.025000 0.800000 0.100000
3444 0.000000 0.800000 0.100000
3445 0.050000 0.725000 0.000000
3446 0.050000 0.725000 0.025000
3447 0.050000 0.725000 0.050000
3448 0.050000 0.725000 0.075000
3449 0.050000 0.725000 0.100000
3450 0.050000 0.750000 0.000000
3451 0.050000 0.750000 0.025000
3452 0.050000 0.750000 0.050000
3453 0.050000 0.750000 0.075000
3454 0.050000 0.750000 0.100000
3455 0.050000 0.775000 0.000000
3456 0.050000 0.775000 0.025000
3457 0.050000 0.775000 0.050000
3458 0.050000 0.775000 0.075000
3459 0.050000 0.775000 0.100000
3460 0.050000 0.800000 0.000000
3461 0.050000 0.800000 0.025000
3462 0.050000 0.800000 0.050000
3463 0.050000 0.800000 0.075000
3464 0.050000 0.800000 0.100000
3465 0.075000 0.725000 0.000000
3466 0.075000 0.725000 0.025000
3467 0.075000 0.725000 0.050000
3468 0.075000 0.725000 0.075000
3469 0.075000 0.725000 0.100000
3470 0.075000 0.750000 0.000000
3471 0.075000 0.750000 0.025000
3472 0.075000 0.750000 0.050000
3473 0.075000 0.750000 0.075000
3474 0.075000 0.750000 0.100000
3475 0.075000 0.775000 0.000000
3476 0.075000 0.775000 0.025000
3477 0.075000 0.775000 0.050000
3478 0.075000 0.775000 0.075000
3479 0.075000 0.775000 0.100000
3480 0.075000 0.800000 0.000000
3481 0.075000 0.800000 0.025000
3482 0.075000 0.800000 0.050000
3483 0.075000 0.800000 0.075000
3484 0.075000 0.800000 0.100000
3485 0.100000 0.725000 0.000000
3486 0.100000 0.725000 0.025000
3487 0.100000 0.725000 0.050000
3488 0.100000 0.725000 0.075000
3489 0.100000 0.725000 0.100000
3490 0.100000 0.750000 0.000000
3491 0.100000 0.750000 0.025000
3492 0.100000 0.750000 0.050000
3493 0.100000 0.750000 0.075000
3494 0.100000 0.750000 0.100000
3495 0.100000 0.775000 0.000000
3496 0.100000 0.775000 0.025000
3497 0.100000 0.775000 0.050000
3498 0.100000 0.775000 0.075000
3499 0.100000 0.775000 0.100000
3500 0.100000 0.800000 0.000000
3501 0.100000 0.800000 0.025000
3502 0.100000 0.800000 0.050000
3503 0.100000 0.800000 0.075000
3504 0.100000 0.800000 0.100000
3505 0.025000 0.725000 0.125000
3506 0.000000 0.725000 0.125000
3507 0.025000 0.725000 0.150000
3508 0.000000 0.725000 0.150000
3509 0.025000 0.725000 0.175000
3510 0.000000 0.725000 0.175000
3511 0.025000 0.725000 0.200000
3512 0.000000 0.725000 0.200000
3513 0.025000 0.750000 0.125000
3514 0.000000 0.750000 0.125000
3515 0.025000 0.750000 0.150000
3516 0.000000 0.750000 0.150000
3517 0.025000 0.750000 0.175000
3518 0.000000 0.750000 0.175000
3519 0.025000 0.750000 0.200000
3520 0.000000 0.750000 0.200000
3521 0.025000 0.775000 0.125000
3522 0.000000 0.775000 0.125000
3523 0.025000 0.775000 0.150000
3524 0.000000 0.775000 0.150000
3525 0.025000 0.775000 0.175000
3526 0.000000 0.775000 0.175000
3527 0.025000 0.775000 0.200000
3528 0.000000 0.775000 0.200000
3529 0.025000 0.800000 0.125000
3530 0.000000 0.800000 0.125000
3531 0.025000 0.800000 0.150000
3532 0.000000 0.800000 0.150000
3533 0.025000 0.800000 0.175000
3534 0.000000 0.800000 0.175000
3535 0.025000 0.800000 0.200000
3536 0.000000 0.800000 0.200000
3537 0.050000 0.725000 0.125000
3538 0.050000 0.725000 0.150000
3539 0.050000 0.725000 0.175000
3540 0.050000 0.725000 0.200000
3541 0.050000 0.750000 0.125000
3542 0.050000 0.750000 0.150000
3543 0.050000 0.750000 0.175000
3544 0.050000 0.750000 0.200000
3545 0.050000 0.775000 0.125000
3546 0.050000 0.775000 0.150000
3547 0.050000 0.775000 0.175000
3548 0.050000 0.775000 0.200000
3549 0.050000 0.800000 0.125000
3550 0.050000 0.800000 0.150000
3551 0.050000 0.800000 0.175000
3552 0.050000 0.800000 0.200000
3553 0.075000 0.725000 0.125000
3554 0.075000 0.725000 0.150000
3555 0.075000 0.725000 0.175000
3556 0.075000 0.725000 0.200000
3557 0.075000 0.750000 0.125000
3558 0.075000 0.750000 0.150000
3559 0.075000 0.750000 0.175000
3560 0.075000 0.750000 0.200000
3561 0.075000 0.775000 0.125000
3562 0.075000 0.775000 0.150000
3563 0.075000 0.775000 0.175000
3564 0.075000 0.775000 0.200000
3565 0.075000 0.800000 0.125000
3566 0.075000 0.800000 0.150000
3567 0.075000 0.800000 0.175000
3568 0.075000 0.800000 0.200000
3569 0.100000 0.725000 0.125000
3570 0.100000 0.725000 0.150000
3571 0.100000 0.725000 0.175000
3572 0.100000 0.725000 0.200000
3573 0.100000 0.750000 0.125000
3574 0.100000 0.750000 0.150000
3575 0.100000 0.750000 0.175000
3576 0.100000 0.750000 0.200000
3577 0.100000 0.775000 0.125000
3578 0.100000 0.775000 0.150000
3579 0.100000 0.775000 0.175000
3580 0.100000 0.775000 0.200000
3581 0.100000 0.800000 0.125000
3582 0.100000 0.800000 0.150000
3583 0.100000 0.800000 0.175000
3584 0.100000 0.800000 0.200000
3585 0.000000 0.700000 0.225000
3586 0.025000 0.700000 0.225000
3587 0.025000 0.725000 0.225000
3588 0.000000 0.725000 0.225000
3589 0.000000 0.700000 0.250000
3590 0.025000 0.700000 0.250000
3591 0.025000 0.725000 0.250000
3592 0.000000 0.725000 0.250000
3593 0.000000 0.700000 0.275000
3594 0.025000 0.700000 0.275000
3595 0.025000 0.725000 0.275000
3596 0.000000 0.725000 0.275000
3597 0.000000 0.700000 0.300000
3598 0.025000 0.700000 0.300000
3599 0.025000 0.725000 0.300000
3600 0.000000 0.725000 0.300000
3601 0.025000 0.750000 0.225000
3602 0.000000 0.750000 0.225000
3603 0.025000 0.750000 0.250000
3604 0.000000 0.750000 0.250000
3605 0.025000 0.750000 0.275000
3606 0.000000 0.750000 0.275000
3607 0.025000 0.750000 0.300000
3608 0.000000 0.750000 0.300000
3609 0.025000 0.775000 0.225000
3610 0.000000 0.775000 0.225000
3611 0.025000 0.775000 0.250000
3612 0.000000 0.775000 0.250000
3613 0.025000 0.775000 0.275000
3614 0.000000 0.775000 0.275000
3615 0.025000 0.775000 0.300000
3616 0.000000 0.775000 0.300000
